postcode,distance_to_leiden,statusscore14,rangorde14
7948,124.275272204341,",521427844194307",1575
7949,127.827418453237,NA,NA
7950,122.45913282304,NA,NA
7951,122.45913282304,",411347245697711",1783
7954,119.702568369785,",490793258206538",1629
7955,127.770174833719,",667045199715356",1320
7957,128.235512962217,"-,105246638985686",2546
7958,130.696105218859,",445239615545404",1718
7961,128.112219490957,"-,0592418021672831",2494
7963,137.049561792787,"-,28550229048889",2720
7964,136.61581577473,",706131192313722",1256
7965,128.275615522667,NA,NA
7966,127.606207960221,NA,NA
7970,131.362070840647,NA,NA
7971,131.362070840647,",00846685164153729",2403
7973,131.287310571476,",312460036761681",1953
7974,127.793734104326,NA,NA
7975,133.683308171555,",871665911275191",1010
7981,139.755712218725,"-,333718732062812",2753
7983,138.134174615824,",64641009515241",1353
7984,140.074701270683,NA,NA
7985,143.500496421549,NA,NA
7986,136.287652248761,NA,NA
7990,138.829458761457,NA,NA
7991,141.05140436218,"-,0292276472950445",2454
8000,109.969770777806,NA,NA
8001,109.969770777806,NA,NA
8003,109.969770777806,NA,NA
8004,109.969770777806,NA,NA
8007,14.2087058494125,NA,NA
8011,109.149860759486,",332051545754332",1923
8012,109.969770777806,",696107860603561",1273
8013,110.462594358376,",0338260043086175",2362
8014,110.366131998431,",418560834376574",1773
8015,110.303911817356,"1,24243036299917",558
8016,109.561707574075,",949776438569621",896
8017,108.593212290857,"1,2487823815745",551
8019,109.096163552029,"2,37193235278339",42
8021,110.607414848658,"-,861762590038533",3085
8022,110.939460326212,"-,853883007678168",3084
8023,111.081569960723,",171543090937743",2173
8024,111.889151450635,",857605284299518",1037
8025,111.847778200209,"2,45483454647492",33
8026,112.571923034419,",999985056587532",837
8028,116.136764482997,NA,NA
8031,109.832447496553,"-1,38233725239605",3286
8032,110.987252878387,"-,31735433275211",2740
8033,111.701204774788,",510316313712182",1593
8034,112.30846167866,"2,63598374757881",20
8035,114.150820480727,"1,48791779473177",345
8041,107.436556337027,",637461840968134",1364
8042,108.180301769181,",88321094976116",991
8043,109.258769139283,"1,47922901021309",354
8044,108.285720632127,"1,35586802799107",442
8045,109.416516677653,NA,NA
8050,106.771690035061,NA,NA
8051,106.771690035061,",475193720681663",1661
8052,106.198312950042,",761370992672193",1183
8055,114.417023723007,"1,0840126523442",726
8060,113.368458884873,NA,NA
8061,113.368458884873,",551954632466003",1523
8064,114.20928236137,",0712735017510256",2322
8066,114.681523082121,",298144758994207",1977
8070,86.4972010067095,NA,NA
8071,86.4972010067095,",306376490186192",1962
8072,88.0518211499064,",426166223051649",1759
8075,84.7350444765984,",634775801952822",1369
8076,85.9099498187672,"1,3040585142522",488
8077,82.6446667757764,",47541501361472",1660
8079,97.1328307789036,NA,NA
8080,91.0298272091247,NA,NA
8081,91.0298272091247,",274581528528443",2017
8082,93.7285975137103,NA,NA
8084,93.4560347287168,",564828173184686",1502
8085,90.4920893110502,",290238717034369",1993
8090,102.082423919532,NA,NA
8091,102.082423919532,",445683881211293",1716
8094,103.794114066623,",313266848600496",1950
8095,98.4298938546166,",418883422140233",1771
8096,95.5927256312482,",431897834090763",1750
8097,94.6070063633508,",249281383602704",2052
8100,117.06052714728,NA,NA
8101,117.06052714728,"-,232196601601019",2668
8102,117.567629875281,"-,807806527162076",3067
8103,118.295691787415,",954624680126056",891
8105,123.585504208168,",210183840475146",2112
8106,119.432880950093,"-,08685098258581",2525
8107,112.54105034768,",524908603274466",1568
8111,116.72800204266,"-,599890561870926",2946
8112,120.91393112165,",257717360829627",2040
8120,105.737354426972,NA,NA
8121,105.737354426972,"-,0383772011413342",2467
8124,111.768904044529,",0596085980786582",2332
8131,108.923613312555,",336192094968853",1917
8140,116.13913169124,NA,NA
8141,116.13913169124,",411236827347749",1784
8144,114.254925979649,"1,18521188823095",616
8146,123.909930813874,"-,0827266726471213",2517
8147,126.088379180379,NA,NA
8148,127.691093582376,"-,506610354764604",2893
8151,123.126168522728,",716018580368987",1236
8152,123.03659323279,",0418007294973185",2352
8153,123.166651739158,NA,NA
8154,120.671778327574,NA,NA
8160,98.6058741005783,NA,NA
8161,98.6058741005783,",408548565913141",1792
8162,98.5836278547665,",12591039157805",2241
8166,97.4451541514668,",667846055755258",1318
8167,102.763792408139,",417302817186964",1774
8170,96.2600759640211,NA,NA
8171,96.2600759640211,",241830995867499",2065
8172,95.23293332802,"-,520400042201254",2897
8180,102.921312875357,NA,NA
8181,102.921312875357,",415326754254281",1778
8190,105.899281302354,NA,NA
8191,105.899281302354,"-,251999310105713",2689
8193,107.852049018343,NA,NA
8194,105.014887720871,"1,11559620090073",683
8196,104.183822444097,",954813077679833",890
8198,108.689155193769,NA,NA
8200,77.8235735419742,NA,NA
8202,77.8235735419742,NA,NA
8203,77.8235735419742,NA,NA
8211,77.8235735419742,NA,NA
8212,75.6514277067335,"1,36430805490954",438
8218,67.9518603688457,NA,NA
8219,75.295039459576,"2,44394061615237",36
8221,76.8675789552336,NA,NA
8222,76.008802613744,NA,NA
8223,74.9954431861235,"-2,01965348568184",3409
8224,74.9954431861235,"-,946468395857017",3120
8225,74.4321557241969,",0875586196709093",2298
8226,74.1633946140217,"-,20957864528972",2646
8231,74.0728671648337,"-,666549944227982",2986
8232,73.3300963446736,"-1,0279780320282",3168
8233,73.7682800381782,"-5,02917658579764",3537
8239,73.0691697853145,NA,NA
8241,73.6711951041863,"3,02377287102466",2
8242,73.1848367074976,",982599828489892",855
8243,73.1816167712842,",0112217642128809",2397
8244,70.4669660798525,"1,28858712327935",501
8245,70.6707301104998,"2,11244080116289",86
8250,87.6293532951552,NA,NA
8251,87.6293532951552,"-,983571034590279",3141
8252,87.0562856338767,"1,60274222863809",277
8253,93.8223497204961,"1,92797362812585",141
8254,88.914438410143,"-3,57049854986886",3521
8255,86.7188627003553,",197515251358573",2132
8256,83.5848609422251,"-,368480416198545",2785
8260,101.517595632201,NA,NA
8261,101.517595632201,",563241387180575",1506
8262,100.564561075237,"-1,21453770965743",3233
8263,100.833185404524,"-,732368875441655",3027
8264,99.9801520873972,"-,0786343549354633",2511
8265,100.729596964324,"-,795650252143202",3060
8266,101.507082114063,",879678782723374",997
8267,101.808843911023,",494753243708155",1621
8271,101.947110166611,",0522137907508995",2342
8274,103.423880256269,",245348770250564",2058
8275,103.570162593862,"1,10274459639657",701
8276,102.755609636706,",90426252055791",959
8277,103.463756738904,"1,41016349321698",402
8278,101.92831625651,"-,181812835385698",2616
8280,111.422688078753,NA,NA
8281,111.724606343845,",504271735163885",1605
8291,109.699702168106,NA,NA
8293,106.13098174252,NA,NA
8294,108.323569231479,NA,NA
8300,100.887323825598,NA,NA
8301,100.887323825598,"-2,93541513531874",3504
8302,101.433399282776,",335707887420252",1918
8303,99.204684821691,"-,96948433837153",3130
8304,100.076538151353,"-,343004910392384",2767
8305,102.246051673358,"1,47395690289141",359
8307,100.391340147779,",437568567828684",1735
8308,95.1012807543154,",144020354490021",2212
8309,94.9215977975882,"1,01014150391892",821
8311,96.3523543448685,",875846560815083",1002
8312,99.9972266970796,",408762972763088",1790
8313,104.780505689384,",652524690287049",1343
8314,104.668558060838,",512776063922213",1589
8315,108.353969394568,"-1,39442039843967",3290
8316,106.566913344917,"-,0269184594012608",2448
8317,106.084379966567,"-,0532109469966753",2486
8319,97.6592997649435,NA,NA
8320,90.5913022711513,NA,NA
8321,90.5913022711513,",336236960077887",1915
8322,91.6224227676996,",619505972754703",1402
8325,109.737408453904,"-,616047605541121",2957
8326,111.452388579461,",372780173073674",1857
8330,125.727970429125,NA,NA
8331,125.727970429125,"-2,04071921832095",3412
8332,125.844931323129,",400149326339131",1806
8333,126.408434035784,"-2,15563614500425",3433
8334,124.429045850007,"1,12322387544698",676
8335,124.222391655189,NA,NA
8336,126.345252970688,NA,NA
8337,115.851170938041,NA,NA
8338,124.828595321469,",433857615797766",1744
8339,123.310361614339,NA,NA
8341,122.501218573544,"-1,42601303164184",3297
8342,122.063687223494,NA,NA
8343,123.024325396935,",52689957657336",1563
8344,126.185113487713,",140103247092437",2218
8345,126.978389459794,"-,0317678053724062",2461
8346,127.147221974776,NA,NA
8347,129.003120565632,",776648100843737",1161
8351,131.414613613156,",809060831702792",1114
8355,121.545203855533,"-,245882124692539",2684
8356,112.953896141971,"-,352110758430252",2774
8361,118.505159517951,NA,NA
8362,114.984744302151,NA,NA
8363,116.341817803209,",292349911962447",1988
8371,120.968432938511,",0106191029945089",2399
8372,114.263693337469,NA,NA
8373,112.415506890834,"1,27773353342594",512
8374,112.538368984907,",107669969753984",2268
8375,119.595755968141,"-,610158533642285",2952
8376,116.830501915908,",148018881869811",2206
8377,117.479826339585,",935589945819882",910
8378,118.82160581643,",859543829436044",1032
8381,134.006376294992,"-,334268991608591",2755
8382,131.586271081732,"-,621938552453043",2958
8383,131.303421423187,",70805255477898",1252
8384,131.528097011396,"-2,05734853762854",3415
8385,133.990724377037,",504565921308458",1604
8386,136.912001941302,NA,NA
8387,136.992713698251,NA,NA
8388,134.875202739996,",435630188802269",1740
8389,136.704447581149,"-,268269246793278",2701
8390,132.723079369818,NA,NA
8391,132.723079369818,"-1,84874380273496",3380
8392,137.035173603068,",0320088831135682",2364
8393,130.285880569535,NA,NA
8394,130.770646279611,"1,03623779725786",786
8395,129.121367688462,"-,383904441484031",2806
8396,125.098360174765,NA,NA
8397,124.346410222825,",465282462957472",1680
8398,122.817046679437,",234198776973043",2079
8400,136.51466169564,NA,NA
8401,136.51466169564,"-,960689057036099",3127
8403,133.546714855616,",615585472625667",1413
8404,132.698389854403,",890311403894304",977
8405,131.225320166708,"1,27314080288296",517
8406,135.478126736204,",616281557972101",1410
8407,135.795041706946,",18656890778745",2156
8408,138.837672551217,",717255075576242",1235
8409,143.524014374066,",923713691596266",929
8410,137.679906323207,NA,NA
8411,137.679906323207,"-,70295936514679",3014
8412,141.455604726921,",564617412706068",1504
8413,134.536872664586,",606443953906397",1430
8414,132.382980642918,"-,425752186415956",2834
8415,132.209676604805,"1,02221848500888",805
8420,133.427404265207,NA,NA
8421,133.427404265207,"-,0425029754746037",2476
8422,138.468571988979,",0266013819513254",2375
8423,142.354232789963,",21862928150767",2099
8424,141.094056554311,"-,280080427131016",2712
8425,144.425604432369,",454496949901139",1697
8426,147.729781669544,"-,677654047353656",2994
8427,149.54161122942,",5426264974496",1540
8428,149.451244350293,"1,26437818011137",532
8430,147.122191763429,NA,NA
8431,147.122191763429,"-,979716190434987",3138
8432,152.157311717049,",727280013567423",1223
8433,154.154890346843,"-,936087336804141",3116
8434,151.363719583271,"-,00465696738135754",2417
8435,146.321542387972,"-,139282019769907",2582
8437,140.637872012695,NA,NA
8438,141.095529610541,NA,NA
8439,141.562138501405,NA,NA
8440,127.651179117073,NA,NA
8441,127.651179117073,"-,0206834889570624",2438
8442,126.906132764383,"-2,28042504972782",3453
8443,126.687867431096,"-,740058298159488",3031
8444,126.58131546709,"-6,65253459054163",3540
8445,126.162637489833,"2,67449721156984",19
8446,126.522471729456,"-,427374761145283",2835
8447,126.580939393809,",179978173532155",2162
8448,128.279043791927,"1,81985235267192",176
8449,129.16211078885,",963881100161293",880
8451,126.452252064402,"-1,43216828470523",3302
8452,125.431855059116,NA,NA
8453,128.178638601052,"1,98962022962462",121
8454,129.391123352536,"1,07594638678623",738
8455,129.945210565542,"1,39664390761",413
8456,129.450760695915,"1,10662712494473",698
8457,132.256357161579,",853226661400777",1046
8458,130.419879059717,"1,19465050258963",603
8459,129.103957778602,"1,09460193141931",718
8461,125.249524477082,",553955649005545",1521
8462,123.576063975347,NA,NA
8463,121.41526335241,"-,325650379953349",2748
8464,123.226729502941,",345285464610104",1900
8465,124.491351507834,",46544524492415",1678
8466,125.813941582239,NA,NA
8467,126.662552215195,",271604077872763",2020
8468,127.570140252392,",708045339382097",1253
8469,127.56082300689,NA,NA
8470,124.517009586719,NA,NA
8471,124.517009586719,"-1,20202974270703",3229
8472,125.224938678248,"-,329673685156162",2751
8474,128.249438695984,",708451359866131",1251
8475,130.653570052131,"1,12076146973686",679
8476,128.287217021522,",957729207053372",884
8477,126.950875824734,NA,NA
8478,123.477507175368,NA,NA
8479,121.500006117066,NA,NA
8481,118.393821249806,NA,NA
8482,115.09977550525,NA,NA
8483,115.546903606627,",376268516460696",1853
8484,114.665676317768,",511799656722138",1591
8485,117.669637988204,",483969335258665",1643
8486,122.106416524452,NA,NA
8487,123.389437987257,NA,NA
8488,125.868605418599,NA,NA
8489,112.06332392332,NA,NA
8490,130.92518175185,NA,NA
8491,130.92518175185,"-,761338336359326",3042
8493,126.727251425047,",146337853354426",2209
8494,132.49102501478,"2,36655170799867",43
8495,132.089696538674,",468945880028207",1670
8497,136.458479580329,NA,NA
8500,121.781546674852,NA,NA
8501,121.781546674852,"-,46218606267599",2872
8502,122.532551579044,"1,51856949079286",323
8503,120.534759420455,NA,NA
8505,122.853618468692,NA,NA
8506,123.338962559505,",751403548755539",1194
8507,119.897074669347,"-1,98289229987543",3402
8508,115.830680471398,",133637378886728",2228
8511,124.574210688742,"1,18393297973622",618
8512,121.461220100224,NA,NA
8513,120.096477112041,"-,0964110117632372",2538
8514,119.483448522978,NA,NA
8515,118.549092809481,NA,NA
8516,114.555587119909,NA,NA
8517,118.355846582174,",636307204650551",1367
8520,117.749017412593,NA,NA
8521,117.749017412593,"-,81694897986141",3071
8522,111.421667141751,"1,3436274410567",459
8523,115.323330657604,",423795531877367",1765
8524,114.856008163888,NA,NA
8525,117.716729687785,",661076552114423",1331
8526,120.85556350543,NA,NA
8527,116.417902536281,NA,NA
8528,116.965811183367,NA,NA
8529,115.046779722924,NA,NA
8530,108.361819235223,NA,NA
8531,108.361819235223,"-,698283966739235",3009
8532,108.563547289903,"2,28481882184483",55
8534,110.616438175956,NA,NA
8535,113.163746313062,NA,NA
8536,111.053609310238,",574925559799474",1485
8537,114.60226437122,",248808644233738",2053
8538,112.586731494875,"-,229211846273638",2665
8539,115.498879990565,",179615625453622",2164
8541,123.921924154635,NA,NA
8542,124.883056350135,"1,26349751812917",534
8551,112.168314053386,",557924477771451",1519
8552,114.382013091636,NA,NA
8553,112.795776036654,"1,52008294388014",321
8554,111.250813929585,NA,NA
8556,109.378116738473,",45751486756394",1693
8560,106.665285784509,NA,NA
8561,106.665285784509,"-,800798024393991",3062
8563,107.404227458304,",0418488357805479",2351
8564,105.540901288017,NA,NA
8565,105.732167756303,"-,0641107299101511",2499
8566,103.316513327749,",46924172147681",1668
8567,103.329815082091,"-,307898611699753",2734
8571,103.700498740879,"1,0662856194123",746
8572,100.622346068451,NA,NA
8573,98.5869490100341,NA,NA
8574,99.5221916951546,"-1,15316976733985",3213
8581,106.393171611279,",503988335189513",1606
8582,104.937487421108,",786545135303386",1146
8583,102.696430359517,NA,NA
8584,100.223524614589,",412110468278829",1781
8600,121.429856206812,NA,NA
8601,121.429856206812,",0850627756918803",2300
8602,121.637422784877,"-1,65164432905545",3340
8603,121.655168677862,",764828897962449",1175
8604,122.728969485705,"-,0899728274069026",2528
8605,121.847477666676,"-2,34877098609525",3459
8606,121.72156138078,"-1,32322887539524",3271
8607,121.171892100879,",0274549128205015",2373
8608,120.892709523424,"-2,80960318381033",3494
8611,110.967824065803,",718220219797198",1233
8612,112.712671490845,NA,NA
8613,112.158184752353,NA,NA
8614,113.580279147883,",636588281200197",1366
8615,116.017596457102,"-,78614708584233",3057
8616,115.640026252103,NA,NA
8617,117.864526720871,NA,NA
8618,117.830802073851,",0652794911139245",2326
8621,113.548074124677,",0117440620199526",2396
8622,116.263874749739,",397318605487892",1809
8623,117.83576488764,",425737985461103",1761
8624,120.220417220483,"1,26909768697866",525
8625,121.272166319032,",343535176561695",1904
8626,122.801340301721,",832505127052948",1075
8627,125.542279604279,",577366092568163",1479
8628,124.518993328275,NA,NA
8629,124.560978725342,",372910236946321",1856
8631,123.869341805852,NA,NA
8632,122.751522656785,NA,NA
8633,121.357133633137,",539113519774861",1544
8635,127.640608807256,"1,13452838410995",665
8636,129.023815574579,NA,NA
8637,129.306640676289,",863141592776784",1019
8641,126.898293637224,NA,NA
8642,126.115941939642,NA,NA
8644,127.949398850682,NA,NA
8647,126.288876104188,"1,072043033176",740
8650,118.202226332109,NA,NA
8651,118.202226332109,",236004066082644",2074
8658,114.03107987944,NA,NA
8700,119.099907594217,NA,NA
8701,119.099907594217,"-1,11188119264465",3190
8702,120.22756923654,"1,35000165971907",453
8710,108.621321116469,NA,NA
8711,108.621321116469,"-,220063647927714",2658
8713,103.275072441258,"-,683564587850586",3000
8715,96.9983092860441,"-,0843770343255021",2520
8721,98.646586362302,"-,539021071285252",2912
8722,100.72135612363,",323814891091789",1935
8723,103.409428252955,"-,831999111335846",3079
8724,108.788401875894,"1,37283809842889",430
8730,125.409325513277,NA,NA
8731,125.409325513277,"-,785665294713983",3056
8732,127.029356176858,",575168714274089",1484
8733,127.656897440472,NA,NA
8734,125.470713101038,",29053023779795",1992
8735,126.794037478089,NA,NA
8736,124.291767525106,NA,NA
8737,122.799473949016,NA,NA
8741,121.27917246185,NA,NA
8742,121.878283653632,",826316792927993",1086
8743,120.793313312812,NA,NA
8744,119.2988222114,NA,NA
8745,118.014556150278,NA,NA
8746,118.327374691316,NA,NA
8747,117.591455447898,"-,0410837266630825",2472
8748,120.841839586242,"-,41975859177711",2827
8749,121.177968188013,",711177279584328",1248
8751,119.708690898092,NA,NA
8752,113.648045933466,NA,NA
8753,116.493255766087,NA,NA
8754,114.649879327381,"-,0931555337050918",2534
8755,113.511127325611,NA,NA
8756,112.485158585615,NA,NA
8757,110.758323133925,NA,NA
8758,114.99982756338,NA,NA
8759,116.836500875519,",174721302692193",2170
8761,111.477023348864,NA,NA
8762,113.266416894219,NA,NA
8763,113.4073503907,",30029868069642",1970
8764,114.495091749817,NA,NA
8765,116.00475597424,",832915055135863",1074
8766,104.685337240833,NA,NA
8771,119.835373825724,",0954677287679667",2288
8772,120.839834629724,NA,NA
8773,119.591654372949,",81434928879281",1099
8774,117.448664909632,NA,NA
8775,110.420545692145,NA,NA
8800,131.147646520336,NA,NA
8801,131.147646520336,"-1,03084972322751",3170
8802,131.110076043297,"-,659142981186415",2981
8804,129.369590779051,"-,424266198056188",2833
8805,128.569597680195,"-,56442607956752",2926
8806,127.546809301178,",126971239728088",2237
8807,129.602487596709,"-,420351067621413",2828
8808,133.022333789808,",368671711571427",1869
8809,134.245865315127,NA,NA
8811,135.822060824959,",198040107582342",2131
8812,134.820927425645,",641052478598455",1359
8813,132.975457955214,NA,NA
8814,133.977421157295,NA,NA
8816,135.686161290601,NA,NA
8821,122.190822345801,",479092175059497",1655
8822,124.048878591687,",264104647287417",2035
8823,125.901575958647,",375907479433955",1854
8831,130.697299027803,",283520537662826",2007
8832,133.006824926344,NA,NA
8833,132.780777218327,NA,NA
8834,131.492122956758,NA,NA
8835,130.594696617983,",490170431500334",1631
8841,132.466345505215,NA,NA
8842,130.27277084829,",737609792740106",1209
8843,128.998418260842,",9947525884744",843
8844,128.384463410676,NA,NA
8845,124.02453823854,NA,NA
8851,136.253614568903,"-1,02524312509077",3165
8852,137.467532424726,NA,NA
8853,134.821707384142,NA,NA
8854,134.537525619951,"-,471179429624839",2876
8855,132.636419622195,"-,405998316660554",2816
8856,131.594702963893,NA,NA
8857,129.603484222883,"-,234508607508924",2675
8860,126.163850106784,NA,NA
8861,126.163850106784,"-1,13483533188292",3204
8862,125.765735784319,"-1,30531505706707",3265
8871,128.394737265711,NA,NA
8872,127.832481140448,",497347841512387",1615
8880,139.231265565314,NA,NA
8881,139.231265565314,",827423632772272",1084
8882,142.175781296109,NA,NA
8883,142.307396461319,NA,NA
8884,142.889736472803,NA,NA
8885,142.215761635197,NA,NA
8891,143.415285891885,",890142474331209",978
8892,142.962098559874,NA,NA
8893,144.023959660465,NA,NA
8894,144.471277815748,"1,73873051634613",204
8895,145.801667051756,NA,NA
8896,145.969609434509,",444975458591381",1719
8897,146.83435418815,NA,NA
8899,129.876892904439,"-,372066566946818",2789
8900,140.878898974641,NA,NA
8901,140.878898974641,NA,NA
8902,140.878898974641,NA,NA
8903,140.878898974641,NA,NA
8911,140.878898974641,"-,658246208586177",2980
8912,140.562595487815,NA,NA
8913,141.33482751394,"1,2783337409008",511
8914,141.00896523441,"1,60327519449811",276
8915,141.909376446235,"-,553300095890248",2921
8916,141.638936428339,",85616467604156",1042
8917,142.612266393305,"-,707044350210236",3015
8918,143.371498486872,"-4,43513148517114",3531
8919,141.998537918737,"1,75267921654593",199
8921,141.930334374661,"-1,06967437474877",3178
8922,142.1315056498,"-1,78413128256331",3365
8923,143.409870914519,"-4,59904083168647",3533
8924,142.697650425026,"-3,80095116975273",3523
8925,143.813581098765,",170016157525019",2175
8926,144.385841314165,",0125893482221001",2394
8927,144.094605514693,"3,06168815740177",1
8931,140.17543964261,"-,964047370309412",3128
8932,140.186754169526,",0881671188336259",2296
8933,141.374492954122,"-,170525583630612",2609
8934,141.09378876496,",151873324400751",2201
8935,140.307641958829,",259869524573974",2039
8936,141.715053901281,"-6,74597389300346",3541
8937,142.560705450272,"-4,95789194213979",3536
8938,142.714845693806,NA,NA
8939,140.860587231216,"2,28189423705734",57
8941,138.596435814198,"1,70324532897224",223
9000,134.361398810354,NA,NA
9001,134.361398810354,",462903661945409",1684
9003,140.674628815245,",00315270716860569",2407
9004,140.679857258625,NA,NA
9005,138.848720140976,",482689041787079",1645
9006,136.620392118626,NA,NA
9007,135.031054278129,NA,NA
9008,133.694225041469,"1,09817595826219",708
9009,132.639491598509,NA,NA
9011,130.608159375803,",152290095220109",2199
9012,131.234562795549,",906056150398768",957
9013,128.753111229403,NA,NA
9014,127.933087115707,"1,02266644292682",804
9021,131.054551353652,",218438691097893",2100
9022,132.191441225213,"1,46477849806572",365
9023,133.402568420698,"1,40059198388151",411
9024,135.263834798512,"-,121893210840273",2567
9025,135.109422690955,NA,NA
9026,136.489282005288,NA,NA
9027,134.531430647039,"1,28880651268982",500
9031,136.952337512417,"1,37426438513686",428
9032,137.117157153126,NA,NA
9033,139.182183554171,"1,15094303571822",645
9034,140.295206854985,"-,0519767139634985",2485
9035,135.002025582578,",112425323025047",2258
9036,138.12956555993,"-,761234793084105",3041
9037,136.324934374498,NA,NA
9038,141.253617356325,",814053222508388",1100
9040,139.832921579244,NA,NA
9041,139.832921579244,",186607502029556",2155
9043,139.839177356544,NA,NA
9044,140.12447055196,",35656203373545",1884
9045,141.128997823349,",0822099858882594",2303
9047,92.4918417756891,"-,14962191775514",2590
9050,145.808801085926,NA,NA
9051,145.808801085926,"-,0853717068523419",2522
9053,147.313023340094,NA,NA
9054,148.668047251691,"-1,15605681822465",3215
9055,146.143433122323,",838026686866531",1066
9056,145.194620110854,",130689362845994",2233
9057,144.030566357725,",500260454795642",1610
9060,14.2087058494125,NA,NA
9061,148.543603136476,",0378032894579141",2357
9062,149.601195245075,"-,221890280165372",2660
9063,150.959709929925,",607467555030131",1428
9064,150.863604843723,",833309229774471",1072
9067,151.546300679835,NA,NA
9071,146.307808859729,",225807543588914",2091
9072,144.977803286237,"-,911037129923591",3107
9073,153.185266191638,"-,341623222097756",2764
9074,151.335895641144,"-,186325547787898",2625
9075,142.169476165044,",765358192928109",1174
9076,143.481928764465,"-,680486013511202",2997
9077,141.672649678147,"-,228482285608647",2663
9078,146.919507480045,",482633320978419",1646
9079,141.63726110845,"-,359760133448259",2780
9081,144.497494731179,",102935669242037",2277
9082,146.306905686365,NA,NA
9083,143.764171830908,",628909767540778",1379
9084,138.931097967025,"1,69671367974231",229
9085,141.165131664951,NA,NA
9086,141.156875058904,NA,NA
9087,138.314080484797,NA,NA
9088,137.011678095785,",44775558083368",1711
9089,136.066412484474,",353723646899704",1892
9091,146.662026025918,NA,NA
9100,160.771359000672,NA,NA
9101,160.771359000672,"-1,59483594132875",3329
9102,160.936356081325,",477461598837379",1657
9103,160.094229870745,",53507936111154",1549
9104,158.847853352317,"-1,17599371382227",3220
9105,152.823097884093,",337795881807143",1910
9106,157.633507745666,NA,NA
9107,155.999841791865,NA,NA
9108,156.147303742521,"-,341021168598661",2762
9109,155.944064796103,NA,NA
9111,154.100556174477,",171751010906243",2172
9112,152.178145871669,",967123891038396",873
9113,159.268448900211,"-,639229133572267",2969
9114,161.727735260156,"-,401381407406441",2810
9121,161.533846957085,NA,NA
9122,163.46084079852,NA,NA
9123,165.871788752395,"-,95334136701848",3122
9124,165.155067214636,NA,NA
9125,162.551932108859,NA,NA
9131,164.273278829453,"-1,01162062012858",3160
9132,165.493438376762,",269442054232301",2025
9133,171.404243259305,"-,756119022075139",3038
9134,169.513393118854,"-3,49002655196459",3520
9135,167.477415502494,"-,139969242191629",2584
9136,170.571175007265,"-1,09387130061294",3185
9137,165.924243383693,",0541755173833625",2339
9138,165.105552401132,",29384929557212",1985
9141,166.66874920014,"-1,59441559783132",3328
9142,170.039888424626,"-1,26846570940517",3250
9143,168.682646161089,"-,757870969304732",3040
9144,162.768364653488,NA,NA
9145,164.180546878244,"-1,42846695196755",3298
9146,162.550571906391,NA,NA
9147,162.292754070633,"-,025648300102412",2445
9148,161.375617278284,NA,NA
9150,14.2087058494125,NA,NA
9151,161.182637433375,"-1,30600370273437",3266
9152,160.298807165141,NA,NA
9153,161.001961188772,",339174455460424",1908
9154,160.239196529935,NA,NA
9155,158.682411332923,NA,NA
9156,159.58027947772,NA,NA
9160,158.710555255305,NA,NA
9161,158.710555255305,"-,877133231493485",3092
9162,159.411516904316,",0935730894813902",2291
9163,163.215324927272,"-,217732602711896",2655
9164,164.244425292206,",127354876639337",2235
9166,180.091354383566,",0149954865064344",2386
9171,158.265849877827,"-,634571364075317",2964
9172,156.786535307643,"-,0513366891474996",2484
9173,155.720369290826,NA,NA
9174,57.3584212204897,NA,NA
9175,156.844336432589,NA,NA
9176,157.148779853065,NA,NA
9177,154.250962484307,NA,NA
9178,152.930485355926,NA,NA
9200,146.068489981786,NA,NA
9201,146.068489981786,"-1,98604664636231",3403
9202,147.543053763961,"-1,7426465008533",3353
9203,146.241992794666,"-2,13644300493018",3428
9204,144.785340085642,"1,13821973464154",660
9205,143.36901062412,"-,201253544884973",2639
9206,145.26185978341,NA,NA
9207,147.291384197132,"1,25481122307299",544
9211,143.128079657414,NA,NA
9212,141.931508447346,",138513406921206",2222
9213,142.773422675955,"2,40941263402396",40
9214,142.571569699415,NA,NA
9215,138.885391892391,NA,NA
9216,143.372060907009,",0391018552855017",2354
9217,145.886819130116,",518868467011276",1581
9218,147.433987183048,",182094938302887",2160
9219,146.083813522563,"1,164485591176",630
9221,150.206986802835,",0127578208844842",2393
9222,150.40572330118,"-,0201392383979312",2437
9223,152.380469346052,"-,892941682764175",3098
9230,154.170484876292,NA,NA
9231,154.170484876292,"-1,29593985636001",3263
9233,152.118441563142,"-,217742307530209",2656
9240,147.593422711566,NA,NA
9241,147.593422711566,",158382946172108",2190
9243,152.126988040344,"-,0841156317368206",2519
9244,142.410140261314,",424670171884923",1763
9245,138.586063423156,"1,04604468073875",770
9246,143.103453792237,NA,NA
9247,148.868344283461,"-,552533929219326",2919
9248,152.638036094032,",762516911786653",1181
9249,151.47890680474,",624055511666056",1392
9250,148.835822258981,NA,NA
9251,148.835822258981,"-1,16682888003238",3217
9254,148.528190501881,",152122550906134",2200
9255,147.243267738743,",821925188290605",1091
9256,147.966525793677,",484624447545782",1641
9257,152.012646508897,",0718305484623502",2321
9258,153.03353291427,",0531164560604506",2340
9260,149.978525036176,NA,NA
9261,149.978525036176,"-,138133705177723",2580
9262,147.3811764983,",0428871621442404",2349
9263,144.060997962332,",438577584283086",1733
9264,141.829073091504,",218018033651895",2102
9265,144.848716892995,",889710419520843",979
9269,151.889772292472,"-,422458129357131",2831
9270,155.761673189123,NA,NA
